"Plot Title: IAH-5/20/21"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20895964, SEN S/N: 20895964)","Intensity, lum/ft² (LGR S/N: 20895964, SEN S/N: 20895964)","Coupler Attached (LGR S/N: 20895964)","Host Connected (LGR S/N: 20895964)","Stopped (LGR S/N: 20895964)","End Of File (LGR S/N: 20895964)"
452,05/25/21 04:45:00 AM,8.879,0.0,,,,
453,05/25/21 05:00:00 AM,8.879,3.0,,,,
454,05/25/21 05:15:00 AM,8.879,2.0,,,,
455,05/25/21 05:30:00 AM,8.879,4.0,,,,
456,05/25/21 05:45:00 AM,8.879,43.0,,,,
457,05/25/21 06:00:00 AM,8.978,62.0,,,,
458,05/25/21 06:15:00 AM,8.879,95.0,,,,
459,05/25/21 06:30:00 AM,8.978,128.0,,,,
460,05/25/21 06:45:00 AM,8.978,55.0,,,,
461,05/25/21 07:00:00 AM,8.978,160.0,,,,
462,05/25/21 07:15:00 AM,8.978,144.0,,,,
463,05/25/21 07:30:00 AM,9.077,176.0,,,,
464,05/25/21 07:45:00 AM,9.077,216.0,,,,
465,05/25/21 08:00:00 AM,9.077,200.0,,,,
466,05/25/21 08:15:00 AM,9.176,108.0,,,,
467,05/25/21 08:30:00 AM,9.176,168.0,,,,
468,05/25/21 08:45:00 AM,8.680,248.0,,,,
469,05/25/21 09:00:00 AM,8.581,168.0,,,,
470,05/25/21 09:15:00 AM,8.581,126.0,,,,
471,05/25/21 09:30:00 AM,8.581,272.0,,,,
472,05/25/21 09:45:00 AM,8.581,90.0,,,,
473,05/25/21 10:00:00 AM,8.581,320.0,,,,
474,05/25/21 10:15:00 AM,8.481,352.0,,,,
475,05/25/21 10:30:00 AM,8.382,105.0,,,,
476,05/25/21 10:45:00 AM,8.481,336.0,,,,
477,05/25/21 11:00:00 AM,8.382,272.0,,,,
478,05/25/21 11:15:00 AM,8.382,184.0,,,,
479,05/25/21 11:30:00 AM,8.182,288.0,,,,
480,05/25/21 11:45:00 AM,8.082,272.0,,,,
481,05/25/21 12:00:00 PM,8.082,384.0,,,,
482,05/25/21 12:15:00 PM,8.082,176.0,,,,
483,05/25/21 12:30:00 PM,7.983,136.0,,,,
484,05/25/21 12:45:00 PM,7.882,288.0,,,,
485,05/25/21 01:00:00 PM,7.882,400.0,,,,
486,05/25/21 01:15:00 PM,7.983,368.0,,,,
487,05/25/21 01:30:00 PM,7.983,368.0,,,,
488,05/25/21 01:45:00 PM,7.983,448.0,,,,
489,05/25/21 02:00:00 PM,7.983,320.0,,,,
490,05/25/21 02:15:00 PM,7.983,224.0,,,,
491,05/25/21 02:30:00 PM,8.082,248.0,,,,
492,05/25/21 02:45:00 PM,8.082,464.0,,,,
493,05/25/21 03:00:00 PM,8.082,384.0,,,,
494,05/25/21 03:15:00 PM,7.882,384.0,,,,
495,05/25/21 03:30:00 PM,7.882,384.0,,,,
496,05/25/21 03:45:00 PM,7.882,336.0,,,,
497,05/25/21 04:00:00 PM,7.882,176.0,,,,
498,05/25/21 04:15:00 PM,7.983,304.0,,,,
499,05/25/21 04:30:00 PM,7.983,256.0,,,,
500,05/25/21 04:45:00 PM,7.983,288.0,,,,
501,05/25/21 05:00:00 PM,7.983,272.0,,,,
502,05/25/21 05:15:00 PM,7.882,121.0,,,,
503,05/25/21 05:30:00 PM,7.782,184.0,,,,
504,05/25/21 05:45:00 PM,7.882,192.0,,,,
505,05/25/21 06:00:00 PM,7.983,106.0,,,,
506,05/25/21 06:15:00 PM,8.082,100.0,,,,
507,05/25/21 06:30:00 PM,8.082,25.0,,,,
508,05/25/21 06:45:00 PM,7.983,49.0,,,,
509,05/25/21 07:00:00 PM,7.882,23.0,,,,
510,05/25/21 07:15:00 PM,7.782,8.0,,,,
511,05/25/21 07:30:00 PM,7.782,14.0,,,,
512,05/25/21 07:45:00 PM,7.983,4.0,,,,
513,05/25/21 08:00:00 PM,8.082,1.0,,,,
514,05/25/21 08:15:00 PM,8.082,0.0,,,,
515,05/25/21 08:30:00 PM,8.082,0.0,,,,
516,05/25/21 08:45:00 PM,8.082,0.0,,,,
517,05/25/21 09:00:00 PM,8.082,0.0,,,,
518,05/25/21 09:15:00 PM,8.182,0.0,,,,
519,05/25/21 09:30:00 PM,8.082,0.0,,,,
520,05/25/21 09:45:00 PM,8.082,0.0,,,,
521,05/25/21 10:00:00 PM,8.082,0.0,,,,
522,05/25/21 10:15:00 PM,8.082,0.0,,,,
523,05/25/21 10:30:00 PM,8.082,0.0,,,,
524,05/25/21 10:45:00 PM,8.082,0.0,,,,
525,05/25/21 11:00:00 PM,7.882,0.0,,,,
526,05/25/21 11:15:00 PM,7.782,0.0,,,,
527,05/25/21 11:30:00 PM,7.682,0.0,,,,
528,05/25/21 11:45:00 PM,7.682,0.0,,,,
529,05/26/21 12:00:00 AM,7.682,0.0,,,,
530,05/26/21 12:15:00 AM,7.682,0.0,,,,
531,05/26/21 12:30:00 AM,7.682,0.0,,,,
532,05/26/21 12:45:00 AM,7.682,0.0,,,,
533,05/26/21 01:00:00 AM,7.682,0.0,,,,
534,05/26/21 01:15:00 AM,7.682,0.0,,,,
535,05/26/21 01:30:00 AM,7.682,0.0,,,,
536,05/26/21 01:45:00 AM,7.582,0.0,,,,
537,05/26/21 02:00:00 AM,7.481,0.0,,,,
538,05/26/21 02:15:00 AM,7.481,0.0,,,,
539,05/26/21 02:30:00 AM,7.381,0.0,,,,
540,05/26/21 02:45:00 AM,7.481,0.0,,,,
541,05/26/21 03:00:00 AM,7.481,0.0,,,,
542,05/26/21 03:15:00 AM,7.481,0.0,,,,
543,05/26/21 03:30:00 AM,7.481,0.0,,,,
544,05/26/21 03:45:00 AM,7.481,0.0,,,,
545,05/26/21 04:00:00 AM,7.481,0.0,,,,
546,05/26/21 04:15:00 AM,7.481,0.0,,,,
547,05/26/21 04:30:00 AM,7.481,0.0,,,,
548,05/26/21 04:45:00 AM,7.481,0.0,,,,
549,05/26/21 05:00:00 AM,7.381,6.0,,,,
550,05/26/21 05:15:00 AM,7.381,16.0,,,,
551,05/26/21 05:30:00 AM,7.481,34.0,,,,
552,05/26/21 05:45:00 AM,7.481,67.0,,,,
553,05/26/21 06:00:00 AM,7.481,25.0,,,,
554,05/26/21 06:15:00 AM,7.481,99.0,,,,
555,05/26/21 06:30:00 AM,7.481,176.0,,,,
556,05/26/21 06:45:00 AM,7.481,208.0,,,,
557,05/26/21 07:00:00 AM,7.582,168.0,,,,
558,05/26/21 07:15:00 AM,7.582,152.0,,,,
559,05/26/21 07:30:00 AM,7.582,208.0,,,,
560,05/26/21 07:45:00 AM,7.582,78.0,,,,
561,05/26/21 08:00:00 AM,7.582,144.0,,,,
562,05/26/21 08:15:00 AM,7.682,128.0,,,,
563,05/26/21 08:30:00 AM,7.682,200.0,,,,
564,05/26/21 08:45:00 AM,7.682,176.0,,,,
565,05/26/21 09:00:00 AM,7.682,184.0,,,,
566,05/26/21 09:15:00 AM,7.682,232.0,,,,
567,05/26/21 09:30:00 AM,7.782,304.0,,,,
568,05/26/21 09:45:00 AM,7.882,69.0,,,,
569,05/26/21 10:00:00 AM,7.882,60.0,,,,
570,05/26/21 10:15:00 AM,7.882,448.0,,,,
571,05/26/21 10:30:00 AM,7.882,288.0,,,,
572,05/26/21 10:45:00 AM,7.882,432.0,,,,
573,05/26/21 11:00:00 AM,7.682,144.0,,,,
574,05/26/21 11:15:00 AM,7.682,368.0,,,,
575,05/26/21 11:30:00 AM,7.682,103.0,,,,
576,05/26/21 11:45:00 AM,7.582,115.0,,,,
577,05/26/21 12:00:00 PM,7.582,320.0,,,,
578,05/26/21 12:15:00 PM,7.582,97.0,,,,
579,05/26/21 12:30:00 PM,7.682,400.0,,,,
580,05/26/21 12:45:00 PM,7.582,248.0,,,,
581,05/26/21 01:00:00 PM,7.582,400.0,,,,
582,05/26/21 01:15:00 PM,7.682,104.0,,,,
583,05/26/21 01:30:00 PM,7.682,416.0,,,,
584,05/26/21 01:45:00 PM,7.682,216.0,,,,
585,05/26/21 02:00:00 PM,7.682,400.0,,,,
586,05/26/21 02:15:00 PM,7.682,384.0,,,,
587,05/26/21 02:30:00 PM,7.682,448.0,,,,
588,05/26/21 02:45:00 PM,7.682,480.0,,,,
589,05/26/21 03:00:00 PM,7.782,432.0,,,,
590,05/26/21 03:15:00 PM,7.782,168.0,,,,
591,05/26/21 03:30:00 PM,7.782,160.0,,,,
592,05/26/21 03:45:00 PM,7.782,288.0,,,,
593,05/26/21 04:00:00 PM,7.782,224.0,,,,
594,05/26/21 04:15:00 PM,7.983,352.0,,,,
595,05/26/21 04:30:00 PM,8.082,320.0,,,,
596,05/26/21 04:45:00 PM,8.082,200.0,,,,
597,05/26/21 05:00:00 PM,8.182,256.0,,,,
598,05/26/21 05:15:00 PM,8.082,232.0,,,,
599,05/26/21 05:30:00 PM,8.082,232.0,,,,
600,05/26/21 05:45:00 PM,8.082,192.0,,,,
601,05/26/21 06:00:00 PM,7.983,69.0,,,,
602,05/26/21 06:15:00 PM,7.983,136.0,,,,
603,05/26/21 06:30:00 PM,7.983,104.0,,,,
604,05/26/21 06:45:00 PM,7.983,24.0,,,,
605,05/26/21 07:00:00 PM,7.983,49.0,,,,
606,05/26/21 07:15:00 PM,7.882,27.0,,,,
607,05/26/21 07:30:00 PM,7.882,16.0,,,,
608,05/26/21 07:45:00 PM,7.882,7.0,,,,
609,05/26/21 08:00:00 PM,7.882,2.0,,,,
610,05/26/21 08:15:00 PM,7.882,0.0,,,,
611,05/26/21 08:30:00 PM,7.983,0.0,,,,
612,05/26/21 08:45:00 PM,7.983,0.0,,,,
613,05/26/21 09:00:00 PM,8.082,0.0,,,,
614,05/26/21 09:15:00 PM,8.182,0.0,,,,
615,05/26/21 09:30:00 PM,8.182,0.0,,,,
616,05/26/21 09:45:00 PM,8.182,0.0,,,,
617,05/26/21 10:00:00 PM,8.182,0.0,,,,
618,05/26/21 10:15:00 PM,8.182,0.0,,,,
619,05/26/21 10:30:00 PM,8.182,0.0,,,,
620,05/26/21 10:45:00 PM,8.182,0.0,,,,
621,05/26/21 11:00:00 PM,8.182,0.0,,,,
622,05/26/21 11:15:00 PM,8.182,0.0,,,,
623,05/26/21 11:30:00 PM,8.182,0.0,,,,
624,05/26/21 11:45:00 PM,8.282,0.0,,,,
625,05/27/21 12:00:00 AM,8.282,0.0,,,,
626,05/27/21 12:15:00 AM,8.282,0.0,,,,
627,05/27/21 12:30:00 AM,7.983,0.0,,,,
628,05/27/21 12:45:00 AM,7.882,0.0,,,,
629,05/27/21 01:00:00 AM,7.882,0.0,,,,
630,05/27/21 01:15:00 AM,7.882,0.0,,,,
631,05/27/21 01:30:00 AM,7.882,0.0,,,,
632,05/27/21 01:45:00 AM,7.782,0.0,,,,
633,05/27/21 02:00:00 AM,7.882,0.0,,,,
634,05/27/21 02:15:00 AM,7.983,0.0,,,,
635,05/27/21 02:30:00 AM,7.983,0.0,,,,
636,05/27/21 02:45:00 AM,7.983,0.0,,,,
637,05/27/21 03:00:00 AM,8.082,0.0,,,,
638,05/27/21 03:15:00 AM,7.983,0.0,,,,
639,05/27/21 03:30:00 AM,8.082,0.0,,,,
640,05/27/21 03:45:00 AM,8.082,0.0,,,,
641,05/27/21 04:00:00 AM,8.082,0.0,,,,
642,05/27/21 04:15:00 AM,8.082,0.0,,,,
643,05/27/21 04:30:00 AM,8.082,0.0,,,,
644,05/27/21 04:45:00 AM,8.082,0.0,,,,
645,05/27/21 05:00:00 AM,8.082,0.0,,,,
646,05/27/21 05:15:00 AM,8.082,2.0,,,,
647,05/27/21 05:30:00 AM,8.082,8.0,,,,
648,05/27/21 05:45:00 AM,8.182,14.0,,,,
649,05/27/21 06:00:00 AM,8.182,33.0,,,,
650,05/27/21 06:15:00 AM,8.082,39.0,,,,
651,05/27/21 06:30:00 AM,8.082,31.0,,,,
652,05/27/21 06:45:00 AM,8.082,11.0,,,,
653,05/27/21 07:00:00 AM,8.082,111.0,,,,
654,05/27/21 07:15:00 AM,8.082,128.0,,,,
655,05/27/21 07:30:00 AM,8.182,176.0,,,,
656,05/27/21 07:45:00 AM,8.382,61.0,,,,
657,05/27/21 08:00:00 AM,8.481,224.0,,,,
658,05/27/21 08:15:00 AM,8.581,56.0,,,,
659,05/27/21 08:30:00 AM,8.581,144.0,,,,
660,05/27/21 08:45:00 AM,8.680,400.0,,,,
661,05/27/21 09:00:00 AM,8.680,144.0,,,,
662,05/27/21 09:15:00 AM,8.680,480.0,,,,
663,05/27/21 09:30:00 AM,8.680,432.0,,,,
664,05/27/21 09:45:00 AM,8.779,464.0,,,,
665,05/27/21 10:00:00 AM,8.978,448.0,,,,
666,05/27/21 10:15:00 AM,8.879,400.0,,,,
667,05/27/21 10:30:00 AM,8.879,416.0,,,,
668,05/27/21 10:45:00 AM,8.879,200.0,,,,
669,05/27/21 11:00:00 AM,9.472,224.0,,,,
670,05/27/21 11:15:00 AM,9.571,352.0,,,,
671,05/27/21 11:30:00 AM,9.571,432.0,,,,
672,05/27/21 11:45:00 AM,9.571,432.0,,,,
673,05/27/21 12:00:00 PM,8.978,416.0,,,,
674,05/27/21 12:15:00 PM,8.879,110.0,,,,
675,05/27/21 12:30:00 PM,8.879,400.0,,,,
676,05/27/21 12:45:00 PM,8.680,272.0,,,,
677,05/27/21 01:00:00 PM,8.779,176.0,,,,
678,05/27/21 01:15:00 PM,9.669,114.0,,,,
679,05/27/21 01:30:00 PM,9.866,168.0,,,,
680,05/27/21 01:45:00 PM,9.965,400.0,,,,
681,05/27/21 02:00:00 PM,9.768,160.0,,,,
682,05/27/21 02:15:00 PM,9.768,336.0,,,,
683,05/27/21 02:30:00 PM,9.768,272.0,,,,
684,05/27/21 02:45:00 PM,9.768,336.0,,,,
685,05/27/21 03:00:00 PM,9.866,168.0,,,,
686,05/27/21 03:15:00 PM,9.965,304.0,,,,
687,05/27/21 03:30:00 PM,10.063,152.0,,,,
688,05/27/21 03:45:00 PM,10.161,94.0,,,,
689,05/27/21 04:00:00 PM,10.161,55.0,,,,
690,05/27/21 04:15:00 PM,10.161,152.0,,,,
691,05/27/21 04:30:00 PM,10.161,176.0,,,,
692,05/27/21 04:45:00 PM,10.161,176.0,,,,
693,05/27/21 05:00:00 PM,10.161,224.0,,,,
694,05/27/21 05:15:00 PM,10.161,71.0,,,,
695,05/27/21 05:30:00 PM,10.161,168.0,,,,
696,05/27/21 05:45:00 PM,10.063,168.0,,,,
697,05/27/21 06:00:00 PM,9.965,144.0,,,,
698,05/27/21 06:15:00 PM,9.866,121.0,,,,
699,05/27/21 06:30:00 PM,9.866,101.0,,,,
700,05/27/21 06:45:00 PM,9.866,48.0,,,,
701,05/27/21 07:00:00 PM,9.965,53.0,,,,
702,05/27/21 07:15:00 PM,10.063,7.0,,,,
703,05/27/21 07:30:00 PM,10.063,24.0,,,,
704,05/27/21 07:45:00 PM,10.063,13.0,,,,
705,05/27/21 08:00:00 PM,10.063,5.0,,,,
706,05/27/21 08:15:00 PM,9.965,0.0,,,,
707,05/27/21 08:30:00 PM,9.965,0.0,,,,
708,05/27/21 08:45:00 PM,10.063,0.0,,,,
709,05/27/21 09:00:00 PM,10.063,0.0,,,,
710,05/27/21 09:15:00 PM,10.063,0.0,,,,
711,05/27/21 09:30:00 PM,9.965,0.0,,,,
712,05/27/21 09:45:00 PM,9.965,0.0,,,,
713,05/27/21 10:00:00 PM,9.866,0.0,,,,
714,05/27/21 10:15:00 PM,9.866,0.0,,,,
715,05/27/21 10:30:00 PM,9.965,0.0,,,,
716,05/27/21 10:45:00 PM,9.571,0.0,,,,
717,05/27/21 11:00:00 PM,9.472,0.0,,,,
718,05/27/21 11:15:00 PM,9.571,0.0,,,,
719,05/27/21 11:30:00 PM,9.866,0.0,,,,
720,05/27/21 11:45:00 PM,9.866,0.0,,,,
721,05/28/21 12:00:00 AM,9.275,0.0,,,,
722,05/28/21 12:15:00 AM,9.077,0.0,,,,
723,05/28/21 12:30:00 AM,9.077,0.0,,,,
724,05/28/21 12:45:00 AM,9.275,0.0,,,,
725,05/28/21 01:00:00 AM,9.571,0.0,,,,
726,05/28/21 01:15:00 AM,9.768,0.0,,,,
727,05/28/21 01:30:00 AM,9.768,0.0,,,,
728,05/28/21 01:45:00 AM,9.768,0.0,,,,
729,05/28/21 02:00:00 AM,9.768,0.0,,,,
730,05/28/21 02:15:00 AM,9.768,0.0,,,,
731,05/28/21 02:30:00 AM,9.768,0.0,,,,
732,05/28/21 02:45:00 AM,9.768,0.0,,,,
733,05/28/21 03:00:00 AM,9.768,0.0,,,,
734,05/28/21 03:15:00 AM,9.669,0.0,,,,
735,05/28/21 03:30:00 AM,9.571,0.0,,,,
736,05/28/21 03:45:00 AM,9.373,0.0,,,,
737,05/28/21 04:00:00 AM,9.472,0.0,,,,
738,05/28/21 04:15:00 AM,9.669,0.0,,,,
739,05/28/21 04:30:00 AM,9.669,0.0,,,,
740,05/28/21 04:45:00 AM,9.669,0.0,,,,
741,05/28/21 05:00:00 AM,9.669,3.0,,,,
742,05/28/21 05:15:00 AM,9.669,24.0,,,,
743,05/28/21 05:30:00 AM,9.571,49.0,,,,
744,05/28/21 05:45:00 AM,9.571,18.0,,,,
745,05/28/21 06:00:00 AM,9.571,96.0,,,,
746,05/28/21 06:15:00 AM,9.669,108.0,,,,
747,05/28/21 06:30:00 AM,9.768,128.0,,,,
748,05/28/21 06:45:00 AM,9.866,232.0,,,,
749,05/28/21 07:00:00 AM,9.866,248.0,,,,
750,05/28/21 07:15:00 AM,9.866,232.0,,,,
751,05/28/21 07:30:00 AM,9.866,240.0,,,,
752,05/28/21 07:45:00 AM,9.768,216.0,,,,
753,05/28/21 08:00:00 AM,9.669,224.0,,,,
754,05/28/21 08:15:00 AM,9.669,224.0,,,,
755,05/28/21 08:30:00 AM,9.669,248.0,,,,
756,05/28/21 08:45:00 AM,9.669,416.0,,,,
757,05/28/21 09:00:00 AM,9.768,672.0,,,,
758,05/28/21 09:15:00 AM,9.768,432.0,,,,
759,05/28/21 09:30:00 AM,9.866,576.0,,,,
760,05/28/21 09:45:00 AM,9.768,240.0,,,,
761,05/28/21 10:00:00 AM,9.768,192.0,,,,
762,05/28/21 10:15:00 AM,9.768,352.0,,,,
763,05/28/21 10:30:00 AM,9.768,192.0,,,,
764,05/28/21 10:45:00 AM,9.866,272.0,,,,
765,05/28/21 11:00:00 AM,9.866,320.0,,,,
766,05/28/21 11:15:00 AM,9.768,352.0,,,,
767,05/28/21 11:30:00 AM,9.866,216.0,,,,
768,05/28/21 11:45:00 AM,9.768,352.0,,,,
769,05/28/21 12:00:00 PM,9.768,80.0,,,,
770,05/28/21 12:15:00 PM,9.669,184.0,,,,
771,05/28/21 12:30:00 PM,9.669,168.0,,,,
772,05/28/21 12:45:00 PM,9.669,82.0,,,,
773,05/28/21 01:00:00 PM,9.373,176.0,,,,
774,05/28/21 01:15:00 PM,9.373,160.0,,,,
775,05/28/21 01:30:00 PM,9.275,42.0,,,,
776,05/28/21 01:45:00 PM,9.373,136.0,,,,
777,05/28/21 02:00:00 PM,9.275,144.0,,,,
778,05/28/21 02:15:00 PM,9.275,176.0,,,,
779,05/28/21 02:30:00 PM,9.373,136.0,,,,
780,05/28/21 02:45:00 PM,9.373,50.0,,,,
781,05/28/21 03:00:00 PM,9.275,128.0,,,,
782,05/28/21 03:15:00 PM,9.373,109.0,,,,
783,05/28/21 03:30:00 PM,9.275,105.0,,,,
784,05/28/21 03:45:00 PM,9.373,152.0,,,,
785,05/28/21 04:00:00 PM,9.373,176.0,,,,
786,05/28/21 04:15:00 PM,9.472,184.0,,,,
787,05/28/21 04:30:00 PM,9.472,99.0,,,,
788,05/28/21 04:45:00 PM,9.472,111.0,,,,
789,05/28/21 05:00:00 PM,9.472,114.0,,,,
790,05/28/21 05:15:00 PM,9.472,114.0,,,,
791,05/28/21 05:30:00 PM,9.472,79.0,,,,
792,05/28/21 05:45:00 PM,9.472,79.0,,,,
793,05/28/21 06:00:00 PM,9.472,95.0,,,,
794,05/28/21 06:15:00 PM,9.176,52.0,,,,
795,05/28/21 06:30:00 PM,9.176,44.0,,,,
796,05/28/21 06:45:00 PM,9.275,45.0,,,,
797,05/28/21 07:00:00 PM,9.275,50.0,,,,
798,05/28/21 07:15:00 PM,9.373,18.0,,,,
799,05/28/21 07:30:00 PM,9.373,15.0,,,,
800,05/28/21 07:45:00 PM,9.275,7.0,,,,
801,05/28/21 08:00:00 PM,9.275,2.0,,,,
802,05/28/21 08:15:00 PM,9.373,0.0,,,,
803,05/28/21 08:30:00 PM,9.373,0.0,,,,
804,05/28/21 08:45:00 PM,9.373,0.0,,,,
805,05/28/21 09:00:00 PM,9.373,0.0,,,,
806,05/28/21 09:15:00 PM,9.373,0.0,,,,
807,05/28/21 09:30:00 PM,9.373,0.0,,,,
808,05/28/21 09:45:00 PM,9.373,0.0,,,,
809,05/28/21 10:00:00 PM,9.373,0.0,,,,
810,05/28/21 10:15:00 PM,9.373,0.0,,,,
811,05/28/21 10:30:00 PM,9.373,0.0,,,,
812,05/28/21 10:45:00 PM,9.472,0.0,,,,
813,05/28/21 11:00:00 PM,9.571,0.0,,,,
814,05/28/21 11:15:00 PM,9.571,0.0,,,,
815,05/28/21 11:30:00 PM,9.571,0.0,,,,
816,05/28/21 11:45:00 PM,9.571,0.0,,,,
817,05/29/21 12:00:00 AM,9.571,0.0,,,,
818,05/29/21 12:15:00 AM,8.978,0.0,,,,
819,05/29/21 12:30:00 AM,8.879,0.0,,,,
820,05/29/21 12:45:00 AM,8.879,0.0,,,,
821,05/29/21 01:00:00 AM,8.978,0.0,,,,
822,05/29/21 01:15:00 AM,8.978,0.0,,,,
823,05/29/21 01:30:00 AM,8.680,0.0,,,,
824,05/29/21 01:45:00 AM,8.581,0.0,,,,
825,05/29/21 02:00:00 AM,8.879,0.0,,,,
826,05/29/21 02:15:00 AM,8.978,0.0,,,,
827,05/29/21 02:30:00 AM,8.879,0.0,,,,
828,05/29/21 02:45:00 AM,8.879,0.0,,,,
829,05/29/21 03:00:00 AM,8.978,0.0,,,,
830,05/29/21 03:15:00 AM,8.978,0.0,,,,
831,05/29/21 03:30:00 AM,9.077,0.0,,,,
832,05/29/21 03:45:00 AM,9.077,0.0,,,,
833,05/29/21 04:00:00 AM,9.275,0.0,,,,
834,05/29/21 04:15:00 AM,9.373,0.0,,,,
835,05/29/21 04:30:00 AM,9.472,0.0,,,,
836,05/29/21 04:45:00 AM,9.472,0.0,,,,
837,05/29/21 05:00:00 AM,9.472,0.0,,,,
838,05/29/21 05:15:00 AM,9.373,0.0,,,,
839,05/29/21 05:30:00 AM,9.373,1.0,,,,
840,05/29/21 05:45:00 AM,9.373,5.0,,,,
841,05/29/21 06:00:00 AM,9.373,2.0,,,,
842,05/29/21 06:15:00 AM,9.373,4.0,,,,
843,05/29/21 06:30:00 AM,9.373,17.0,,,,
844,05/29/21 06:45:00 AM,9.373,14.0,,,,
845,05/29/21 07:00:00 AM,9.373,25.0,,,,
846,05/29/21 07:15:00 AM,9.373,9.0,,,,
847,05/29/21 07:30:00 AM,9.373,22.0,,,,
848,05/29/21 07:45:00 AM,9.373,39.0,,,,
849,05/29/21 08:00:00 AM,9.373,25.0,,,,
850,05/29/21 08:15:00 AM,9.373,36.0,,,,
851,05/29/21 08:30:00 AM,9.373,72.0,,,,
852,05/29/21 08:45:00 AM,9.275,37.0,,,,
853,05/29/21 09:00:00 AM,9.275,72.0,,,,
854,05/29/21 09:15:00 AM,9.275,70.0,,,,
855,05/29/21 09:30:00 AM,9.275,52.0,,,,
856,05/29/21 09:45:00 AM,9.275,128.0,,,,
857,05/29/21 10:00:00 AM,9.275,115.0,,,,
858,05/29/21 10:15:00 AM,9.275,152.0,,,,
859,05/29/21 10:30:00 AM,9.275,128.0,,,,
860,05/29/21 10:45:00 AM,9.275,126.0,,,,
861,05/29/21 11:00:00 AM,9.275,152.0,,,,
862,05/29/21 11:15:00 AM,9.275,184.0,,,,
863,05/29/21 11:30:00 AM,9.275,192.0,,,,
864,05/29/21 11:45:00 AM,9.275,160.0,,,,
865,05/29/21 12:00:00 PM,9.275,122.0,,,,
866,05/29/21 12:15:00 PM,9.176,98.0,,,,
867,05/29/21 12:30:00 PM,9.176,128.0,,,,
868,05/29/21 12:45:00 PM,9.176,110.0,,,,
869,05/29/21 01:00:00 PM,9.275,216.0,,,,
870,05/29/21 01:15:00 PM,9.176,216.0,,,,
871,05/29/21 01:30:00 PM,9.275,232.0,,,,
872,05/29/21 01:45:00 PM,9.275,240.0,,,,
873,05/29/21 02:00:00 PM,9.275,168.0,,,,
874,05/29/21 02:15:00 PM,9.275,176.0,,,,
875,05/29/21 02:30:00 PM,9.373,160.0,,,,
876,05/29/21 02:45:00 PM,9.373,168.0,,,,
877,05/29/21 03:00:00 PM,9.373,144.0,,,,
878,05/29/21 03:15:00 PM,9.373,152.0,,,,
879,05/29/21 03:30:00 PM,9.373,117.0,,,,
880,05/29/21 03:45:00 PM,9.373,99.0,,,,
881,05/29/21 04:00:00 PM,9.373,94.0,,,,
882,05/29/21 04:15:00 PM,9.373,94.0,,,,
883,05/29/21 04:30:00 PM,9.373,107.0,,,,
884,05/29/21 04:45:00 PM,9.373,92.0,,,,
885,05/29/21 05:00:00 PM,9.373,107.0,,,,
886,05/29/21 05:15:00 PM,9.373,80.0,,,,
887,05/29/21 05:30:00 PM,9.373,98.0,,,,
888,05/29/21 05:45:00 PM,9.373,20.0,,,,
889,05/29/21 06:00:00 PM,9.373,33.0,,,,
890,05/29/21 06:15:00 PM,9.373,37.0,,,,
891,05/29/21 06:30:00 PM,9.373,28.0,,,,
892,05/29/21 06:45:00 PM,9.373,28.0,,,,
893,05/29/21 07:00:00 PM,9.373,19.0,,,,
894,05/29/21 07:15:00 PM,9.373,9.0,,,,
895,05/29/21 07:30:00 PM,9.373,7.0,,,,
896,05/29/21 07:45:00 PM,9.373,1.0,,,,
897,05/29/21 08:00:00 PM,9.373,1.0,,,,
898,05/29/21 08:15:00 PM,9.373,0.0,,,,
899,05/29/21 08:30:00 PM,9.373,0.0,,,,
900,05/29/21 08:45:00 PM,9.373,0.0,,,,
901,05/29/21 09:00:00 PM,9.373,0.0,,,,
902,05/29/21 09:15:00 PM,9.373,0.0,,,,
903,05/29/21 09:30:00 PM,9.373,0.0,,,,
904,05/29/21 09:45:00 PM,9.373,0.0,,,,
905,05/29/21 10:00:00 PM,9.373,0.0,,,,
906,05/29/21 10:15:00 PM,9.275,0.0,,,,
907,05/29/21 10:30:00 PM,9.373,0.0,,,,
908,05/29/21 10:45:00 PM,9.275,0.0,,,,
909,05/29/21 11:00:00 PM,9.275,0.0,,,,
910,05/29/21 11:15:00 PM,9.275,0.0,,,,
911,05/29/21 11:30:00 PM,9.373,0.0,,,,
912,05/29/21 11:45:00 PM,9.275,0.0,,,,
913,05/30/21 12:00:00 AM,9.275,0.0,,,,
914,05/30/21 12:15:00 AM,9.275,0.0,,,,
915,05/30/21 12:30:00 AM,9.275,0.0,,,,
916,05/30/21 12:45:00 AM,9.275,0.0,,,,
917,05/30/21 01:00:00 AM,9.275,0.0,,,,
918,05/30/21 01:15:00 AM,9.373,0.0,,,,
919,05/30/21 01:30:00 AM,9.275,0.0,,,,
920,05/30/21 01:45:00 AM,9.373,0.0,,,,
921,05/30/21 02:00:00 AM,9.373,0.0,,,,
922,05/30/21 02:15:00 AM,9.373,0.0,,,,
923,05/30/21 02:30:00 AM,9.373,0.0,,,,
924,05/30/21 02:45:00 AM,9.373,0.0,,,,
925,05/30/21 03:00:00 AM,9.373,0.0,,,,
926,05/30/21 03:15:00 AM,9.373,0.0,,,,
927,05/30/21 03:30:00 AM,9.373,0.0,,,,
