"Plot Title: Marshall"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20889891, SEN S/N: 20889891)","Intensity, lum/ft² (LGR S/N: 20889891, SEN S/N: 20889891)","Coupler Attached (LGR S/N: 20889891)","Coupler Detached (LGR S/N: 20889891)","Host Connected (LGR S/N: 20889891)","Stopped (LGR S/N: 20889891)","End Of File (LGR S/N: 20889891)"
2381,07/04/21 07:00:00 AM,11.916,6.0,,,,,
2382,07/04/21 07:15:00 AM,11.916,20.0,,,,,
2383,07/04/21 07:30:00 AM,11.819,13.0,,,,,
2384,07/04/21 07:45:00 AM,11.819,18.0,,,,,
2385,07/04/21 08:00:00 AM,11.819,5.0,,,,,
2386,07/04/21 08:15:00 AM,11.819,17.0,,,,,
2387,07/04/21 08:30:00 AM,11.819,18.0,,,,,
2388,07/04/21 08:45:00 AM,11.819,35.0,,,,,
2389,07/04/21 09:00:00 AM,11.819,77.0,,,,,
2390,07/04/21 09:15:00 AM,11.916,65.0,,,,,
2391,07/04/21 09:30:00 AM,11.916,97.0,,,,,
2392,07/04/21 09:45:00 AM,11.722,11.0,,,,,
2393,07/04/21 10:00:00 AM,11.625,66.0,,,,,
2394,07/04/21 10:15:00 AM,11.722,22.0,,,,,
2395,07/04/21 10:30:00 AM,11.722,7.0,,,,,
2396,07/04/21 10:45:00 AM,11.722,94.0,,,,,
2397,07/04/21 11:00:00 AM,11.722,128.0,,,,,
2398,07/04/21 11:15:00 AM,11.722,36.0,,,,,
2399,07/04/21 11:30:00 AM,11.722,200.0,,,,,
2400,07/04/21 11:45:00 AM,11.722,144.0,,,,,
2401,07/04/21 12:00:00 PM,11.722,81.0,,,,,
2402,07/04/21 12:15:00 PM,11.722,70.0,,,,,
2403,07/04/21 12:30:00 PM,11.722,76.0,,,,,
2404,07/04/21 12:45:00 PM,11.819,13.0,,,,,
2405,07/04/21 01:00:00 PM,11.819,61.0,,,,,
2406,07/04/21 01:15:00 PM,11.819,54.0,,,,,
2407,07/04/21 01:30:00 PM,11.819,82.0,,,,,
2408,07/04/21 01:45:00 PM,11.819,7.0,,,,,
2409,07/04/21 02:00:00 PM,11.916,82.0,,,,,
2410,07/04/21 02:15:00 PM,11.916,25.0,,,,,
2411,07/04/21 02:30:00 PM,11.916,96.0,,,,,
2412,07/04/21 02:45:00 PM,11.916,54.0,,,,,
2413,07/04/21 03:00:00 PM,11.916,68.0,,,,,
2414,07/04/21 03:15:00 PM,11.916,69.0,,,,,
2415,07/04/21 03:30:00 PM,11.916,87.0,,,,,
2416,07/04/21 03:45:00 PM,12.013,18.0,,,,,
2417,07/04/21 04:00:00 PM,11.916,40.0,,,,,
2418,07/04/21 04:15:00 PM,11.916,67.0,,,,,
2419,07/04/21 04:30:00 PM,11.819,50.0,,,,,
2420,07/04/21 04:45:00 PM,11.916,84.0,,,,,
2421,07/04/21 05:00:00 PM,11.916,15.0,,,,,
2422,07/04/21 05:15:00 PM,12.013,44.0,,,,,
2423,07/04/21 05:30:00 PM,11.916,30.0,,,,,
2424,07/04/21 05:45:00 PM,11.916,11.0,,,,,
2425,07/04/21 06:00:00 PM,12.013,11.0,,,,,
2426,07/04/21 06:15:00 PM,11.916,0.0,,,,,
2427,07/04/21 06:30:00 PM,11.916,0.0,,,,,
2428,07/04/21 06:45:00 PM,11.916,9.0,,,,,
2429,07/04/21 07:00:00 PM,11.916,2.0,,,,,
2430,07/04/21 07:15:00 PM,11.819,1.0,,,,,
2431,07/04/21 07:30:00 PM,11.819,1.0,,,,,
2432,07/04/21 07:45:00 PM,11.819,0.0,,,,,
2433,07/04/21 08:00:00 PM,11.819,0.0,,,,,
2434,07/04/21 08:15:00 PM,11.819,0.0,,,,,
2435,07/04/21 08:30:00 PM,11.916,0.0,,,,,
2436,07/04/21 08:45:00 PM,11.916,0.0,,,,,
2437,07/04/21 09:00:00 PM,11.916,0.0,,,,,
2438,07/04/21 09:15:00 PM,11.916,0.0,,,,,
2439,07/04/21 09:30:00 PM,11.916,0.0,,,,,
2440,07/04/21 09:45:00 PM,11.916,0.0,,,,,
2441,07/04/21 10:00:00 PM,11.916,0.0,,,,,
2442,07/04/21 10:15:00 PM,11.819,0.0,,,,,
2443,07/04/21 10:30:00 PM,11.722,0.0,,,,,
2444,07/04/21 10:45:00 PM,11.819,0.0,,,,,
2445,07/04/21 11:00:00 PM,11.819,0.0,,,,,
2446,07/04/21 11:15:00 PM,11.722,0.0,,,,,
2447,07/04/21 11:30:00 PM,11.819,0.0,,,,,
2448,07/04/21 11:45:00 PM,11.722,0.0,,,,,
2449,07/05/21 12:00:00 AM,11.722,0.0,,,,,
2450,07/05/21 12:15:00 AM,11.722,0.0,,,,,
2451,07/05/21 12:30:00 AM,11.722,0.0,,,,,
2452,07/05/21 12:45:00 AM,11.722,0.0,,,,,
2453,07/05/21 01:00:00 AM,11.722,0.0,,,,,
2454,07/05/21 01:15:00 AM,11.722,0.0,,,,,
2455,07/05/21 01:30:00 AM,11.819,0.0,,,,,
2456,07/05/21 01:45:00 AM,11.819,0.0,,,,,
2457,07/05/21 02:00:00 AM,11.819,0.0,,,,,
2458,07/05/21 02:15:00 AM,11.819,0.0,,,,,
2459,07/05/21 02:30:00 AM,11.819,0.0,,,,,
2460,07/05/21 02:45:00 AM,11.819,0.0,,,,,
2461,07/05/21 03:00:00 AM,11.819,0.0,,,,,
2462,07/05/21 03:15:00 AM,11.819,0.0,,,,,
2463,07/05/21 03:30:00 AM,11.819,0.0,,,,,
2464,07/05/21 03:45:00 AM,11.916,0.0,,,,,
2465,07/05/21 04:00:00 AM,11.916,0.0,,,,,
2466,07/05/21 04:15:00 AM,11.916,0.0,,,,,
2467,07/05/21 04:30:00 AM,11.916,0.0,,,,,
2468,07/05/21 04:45:00 AM,11.916,0.0,,,,,
2469,07/05/21 05:00:00 AM,11.916,0.0,,,,,
2470,07/05/21 05:15:00 AM,11.916,3.0,,,,,
2471,07/05/21 05:30:00 AM,11.916,4.0,,,,,
2472,07/05/21 05:45:00 AM,11.916,8.0,,,,,
2473,07/05/21 06:00:00 AM,11.916,8.0,,,,,
2474,07/05/21 06:15:00 AM,11.916,11.0,,,,,
2475,07/05/21 06:30:00 AM,11.916,26.0,,,,,
2476,07/05/21 06:45:00 AM,11.916,20.0,,,,,
2477,07/05/21 07:00:00 AM,11.916,18.0,,,,,
2478,07/05/21 07:15:00 AM,11.916,16.0,,,,,
2479,07/05/21 07:30:00 AM,11.916,22.0,,,,,
2480,07/05/21 07:45:00 AM,11.916,39.0,,,,,
2481,07/05/21 08:00:00 AM,11.916,21.0,,,,,
2482,07/05/21 08:15:00 AM,11.916,36.0,,,,,
2483,07/05/21 08:30:00 AM,11.916,46.0,,,,,
2484,07/05/21 08:45:00 AM,11.916,41.0,,,,,
2485,07/05/21 09:00:00 AM,11.916,57.0,,,,,
2486,07/05/21 09:15:00 AM,11.916,83.0,,,,,
2487,07/05/21 09:30:00 AM,12.013,81.0,,,,,
2488,07/05/21 09:45:00 AM,12.013,82.0,,,,,
2489,07/05/21 10:00:00 AM,12.013,53.0,,,,,
2490,07/05/21 10:15:00 AM,12.013,68.0,,,,,
2491,07/05/21 10:30:00 AM,11.916,50.0,,,,,
2492,07/05/21 10:45:00 AM,11.916,184.0,,,,,
2493,07/05/21 11:00:00 AM,11.916,176.0,,,,,
2494,07/05/21 11:15:00 AM,11.916,240.0,,,,,
2495,07/05/21 11:30:00 AM,11.916,432.0,,,,,
2496,07/05/21 11:45:00 AM,12.013,104.0,,,,,
2497,07/05/21 12:00:00 PM,12.110,304.0,,,,,
2498,07/05/21 12:15:00 PM,12.110,320.0,,,,,
2499,07/05/21 12:30:00 PM,12.110,41.0,,,,,
2500,07/05/21 12:45:00 PM,12.207,336.0,,,,,
2501,07/05/21 01:00:00 PM,12.207,576.0,,,,,
2502,07/05/21 01:15:00 PM,12.304,320.0,,,,,
2503,07/05/21 01:30:00 PM,12.401,432.0,,,,,
2504,07/05/21 01:45:00 PM,12.497,512.0,,,,,
2505,07/05/21 02:00:00 PM,12.594,672.0,,,,,
2506,07/05/21 02:15:00 PM,12.594,432.0,,,,,
2507,07/05/21 02:30:00 PM,12.594,512.0,,,,,
2508,07/05/21 02:45:00 PM,12.401,168.0,,,,,
2509,07/05/21 03:00:00 PM,12.401,608.0,,,,,
2510,07/05/21 03:15:00 PM,12.497,152.0,,,,,
2511,07/05/21 03:30:00 PM,12.594,608.0,,,,,
2512,07/05/21 03:45:00 PM,12.497,608.0,,,,,
2513,07/05/21 04:00:00 PM,12.401,512.0,,,,,
2514,07/05/21 04:15:00 PM,12.401,84.0,,,,,
2515,07/05/21 04:30:00 PM,12.594,368.0,,,,,
2516,07/05/21 04:45:00 PM,12.497,352.0,,,,,
2517,07/05/21 05:00:00 PM,12.497,336.0,,,,,
2518,07/05/21 05:15:00 PM,12.497,208.0,,,,,
2519,07/05/21 05:30:00 PM,12.690,83.0,,,,,
2520,07/05/21 05:45:00 PM,12.594,152.0,,,,,
2521,07/05/21 06:00:00 PM,12.594,144.0,,,,,
2522,07/05/21 06:15:00 PM,12.594,102.0,,,,,
2523,07/05/21 06:30:00 PM,12.497,85.0,,,,,
2524,07/05/21 06:45:00 PM,12.401,29.0,,,,,
2525,07/05/21 07:00:00 PM,12.207,36.0,,,,,
2526,07/05/21 07:15:00 PM,12.110,17.0,,,,,
2527,07/05/21 07:30:00 PM,12.013,4.0,,,,,
2528,07/05/21 07:45:00 PM,12.110,1.0,,,,,
2529,07/05/21 08:00:00 PM,12.110,3.0,,,,,
2530,07/05/21 08:15:00 PM,12.207,1.0,,,,,
2531,07/05/21 08:30:00 PM,12.207,0.0,,,,,
2532,07/05/21 08:45:00 PM,12.110,0.0,,,,,
2533,07/05/21 09:00:00 PM,12.013,0.0,,,,,
2534,07/05/21 09:15:00 PM,11.916,0.0,,,,,
2535,07/05/21 09:30:00 PM,12.013,0.0,,,,,
2536,07/05/21 09:45:00 PM,12.013,0.0,,,,,
2537,07/05/21 10:00:00 PM,12.110,0.0,,,,,
2538,07/05/21 10:15:00 PM,12.207,0.0,,,,,
2539,07/05/21 10:30:00 PM,12.207,0.0,,,,,
2540,07/05/21 10:45:00 PM,12.304,0.0,,,,,
2541,07/05/21 11:00:00 PM,12.304,0.0,,,,,
2542,07/05/21 11:15:00 PM,12.497,0.0,,,,,
2543,07/05/21 11:30:00 PM,12.497,0.0,,,,,
2544,07/05/21 11:45:00 PM,12.497,0.0,,,,,
2545,07/06/21 12:00:00 AM,12.304,0.0,,,,,
2546,07/06/21 12:15:00 AM,12.110,0.0,,,,,
2547,07/06/21 12:30:00 AM,12.110,0.0,,,,,
2548,07/06/21 12:45:00 AM,12.110,0.0,,,,,
2549,07/06/21 01:00:00 AM,12.110,0.0,,,,,
2550,07/06/21 01:15:00 AM,12.110,0.0,,,,,
2551,07/06/21 01:30:00 AM,12.110,0.0,,,,,
2552,07/06/21 01:45:00 AM,12.013,0.0,,,,,
2553,07/06/21 02:00:00 AM,12.110,0.0,,,,,
2554,07/06/21 02:15:00 AM,12.110,0.0,,,,,
2555,07/06/21 02:30:00 AM,12.207,0.0,,,,,
2556,07/06/21 02:45:00 AM,12.110,0.0,,,,,
2557,07/06/21 03:00:00 AM,12.110,0.0,,,,,
2558,07/06/21 03:15:00 AM,12.110,0.0,,,,,
2559,07/06/21 03:30:00 AM,12.110,0.0,,,,,
2560,07/06/21 03:45:00 AM,12.110,0.0,,,,,
2561,07/06/21 04:00:00 AM,12.110,0.0,,,,,
2562,07/06/21 04:15:00 AM,12.110,0.0,,,,,
2563,07/06/21 04:30:00 AM,12.207,0.0,,,,,
2564,07/06/21 04:45:00 AM,12.304,0.0,,,,,
2565,07/06/21 05:00:00 AM,12.304,0.0,,,,,
2566,07/06/21 05:15:00 AM,12.304,0.0,,,,,
2567,07/06/21 05:30:00 AM,12.013,2.0,,,,,
2568,07/06/21 05:45:00 AM,11.916,7.0,,,,,
2569,07/06/21 06:00:00 AM,11.916,11.0,,,,,
2570,07/06/21 06:15:00 AM,11.916,11.0,,,,,
2571,07/06/21 06:30:00 AM,11.916,15.0,,,,,
2572,07/06/21 06:45:00 AM,11.916,17.0,,,,,
2573,07/06/21 07:00:00 AM,12.013,25.0,,,,,
2574,07/06/21 07:15:00 AM,12.013,35.0,,,,,
2575,07/06/21 07:30:00 AM,12.013,26.0,,,,,
2576,07/06/21 07:45:00 AM,12.013,44.0,,,,,
2577,07/06/21 08:00:00 AM,11.916,11.0,,,,,
2578,07/06/21 08:15:00 AM,11.916,51.0,,,,,
2579,07/06/21 08:30:00 AM,11.916,38.0,,,,,
2580,07/06/21 08:45:00 AM,11.916,68.0,,,,,
2581,07/06/21 09:00:00 AM,12.013,61.0,,,,,
2582,07/06/21 09:15:00 AM,12.013,96.0,,,,,
2583,07/06/21 09:30:00 AM,12.110,110.0,,,,,
2584,07/06/21 09:45:00 AM,12.013,118.0,,,,,
2585,07/06/21 10:00:00 AM,12.013,70.0,,,,,
2586,07/06/21 10:15:00 AM,12.013,42.0,,,,,
2587,07/06/21 10:30:00 AM,12.110,136.0,,,,,
2588,07/06/21 10:45:00 AM,12.207,192.0,,,,,
2589,07/06/21 11:00:00 AM,12.207,400.0,,,,,
2590,07/06/21 11:15:00 AM,12.304,496.0,,,,,
2591,07/06/21 11:30:00 AM,11.722,256.0,,,,,
2592,07/06/21 11:45:00 AM,11.722,184.0,,,,,
2593,07/06/21 12:00:00 PM,11.819,352.0,,,,,
2594,07/06/21 12:15:00 PM,11.916,576.0,,,,,
2595,07/06/21 12:30:00 PM,11.916,128.0,,,,,
2596,07/06/21 12:45:00 PM,12.207,336.0,,,,,
